,pdb_id,bound state,binding_site,score,min_ccd,max_dim,druggability,high_scoring,ccd,maximum_distance,medium_scoring,borderline
8swe_B_modified_binding_site.010,8swe_B_modified,unbound,binding_site.010,1,0.0,8.18023180395706,False,False,False,False,False,False
2psq_B_modified_binding_site.000,2psq_B_modified,unbound,binding_site.000,15,"('consensus.005.009', np.float64(6.396526007412747))",19.55688442644049,False,False,True,True,True,True
2psq_B_modified_binding_site.001,2psq_B_modified,unbound,binding_site.001,15,"('consensus.009.003', np.float64(4.880045171090051))",17.3852313890486,False,False,True,True,True,True
2psq_B_modified_binding_site.002,2psq_B_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
2psq_B_modified_binding_site.003,2psq_B_modified,unbound,binding_site.003,7,"('consensus.007.006', np.float64(11.891189431349371))",11.967045736972201,False,False,False,True,False,False
2psq_B_modified_binding_site.004,2psq_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
2psq_B_modified_binding_site.005,2psq_B_modified,unbound,binding_site.005,6,0.0,8.270877879637204,False,False,False,False,False,False
2psq_B_modified_binding_site.006,2psq_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
2psq_B_modified_binding_site.007,2psq_B_modified,unbound,binding_site.007,1,0.0,8.270877879637204,False,False,False,False,False,False
2psq_B_modified_binding_site.008,2psq_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
2psq_B_modified_binding_site.009,2psq_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
2psq_B_modified_binding_site.010,2psq_B_modified,unbound,binding_site.010,0,0.0,8.270877879637204,False,False,False,False,False,False
6v6q_D_modified_binding_site.000,6v6q_D_modified,bound,binding_site.000,20,"('consensus.002.011', np.float64(3.701131164332031))",16.818548529500244,True,True,True,True,True,False
6v6q_D_modified_binding_site.001,6v6q_D_modified,bound,binding_site.001,21,"('consensus.002.011', np.float64(3.701131164332031))",16.818548529500244,True,True,True,True,True,False
6v6q_D_modified_binding_site.002,6v6q_D_modified,unbound,binding_site.002,3,0.0,5.739636835350259,False,False,False,False,False,False
6v6q_D_modified_binding_site.003,6v6q_D_modified,unbound,binding_site.003,6,0.0,21.872224700630397,False,False,False,True,False,False
6v6q_D_modified_binding_site.004,6v6q_D_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
6v6q_D_modified_binding_site.005,6v6q_D_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
6v6q_D_modified_binding_site.006,6v6q_D_modified,unbound,binding_site.006,3,0.0,4.591808379054798,False,False,False,False,False,False
6v6q_D_modified_binding_site.007,6v6q_D_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
6v6q_D_modified_binding_site.008,6v6q_D_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
6v6q_D_modified_binding_site.009,6v6q_D_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
6v6q_D_modified_binding_site.010,6v6q_D_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
6lvl_A_modified_binding_site.000,6lvl_A_modified,bound,binding_site.000,18,"('consensus.005.007', np.float64(4.594588508443072))",12.827725739601611,True,True,True,True,True,False
6lvl_A_modified_binding_site.001,6lvl_A_modified,unbound,binding_site.001,9,"('consensus.008.004', np.float64(5.742462395430398))",15.748788267238485,False,False,True,True,False,False
6lvl_A_modified_binding_site.002,6lvl_A_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
6lvl_A_modified_binding_site.003,6lvl_A_modified,unbound,binding_site.003,4,"('consensus.007.005', np.float64(9.927906509653507))",15.748788267238485,False,False,False,True,False,False
6lvl_A_modified_binding_site.004,6lvl_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
6lvl_A_modified_binding_site.005,6lvl_A_modified,unbound,binding_site.005,6,"('consensus.007.005', np.float64(5.268662986307441))",9.178473388958322,False,False,True,False,False,False
6lvl_A_modified_binding_site.006,6lvl_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
6lvl_A_modified_binding_site.007,6lvl_A_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
6lvl_A_modified_binding_site.008,6lvl_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
6lvl_A_modified_binding_site.009,6lvl_A_modified,unbound,binding_site.009,2,0.0,4.797962110335687,False,False,False,False,False,False
6lvl_A_modified_binding_site.010,6lvl_A_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
4j95_A_modified_binding_site.000,4j95_A_modified,bound,binding_site.000,21,"('consensus.002.015', np.float64(6.147521078111239))",19.568516386923626,True,True,True,True,True,False
4j95_A_modified_binding_site.001,4j95_A_modified,bound,binding_site.001,11,"('consensus.004.008', np.float64(7.990634194734171))",19.568516386923626,False,False,True,True,False,False
4j95_A_modified_binding_site.002,4j95_A_modified,unbound,binding_site.002,6,"('consensus.007.003', np.float64(4.477584871126809))",8.949454552208476,False,False,True,False,False,False
4j95_A_modified_binding_site.003,4j95_A_modified,unbound,binding_site.003,4,0.0,16.30428082981779,False,False,False,True,False,False
4j95_A_modified_binding_site.004,4j95_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
4j95_A_modified_binding_site.005,4j95_A_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
4j95_A_modified_binding_site.006,4j95_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
4j95_A_modified_binding_site.007,4j95_A_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
4j95_A_modified_binding_site.008,4j95_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
4j95_A_modified_binding_site.009,4j95_A_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
4j95_A_modified_binding_site.010,4j95_A_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
8h75_B_modified_binding_site.000,8h75_B_modified,bound,binding_site.000,13,"('consensus.005.007', np.float64(3.4557857297053323))",12.92979287841194,False,False,True,True,True,True
8h75_B_modified_binding_site.001,8h75_B_modified,unbound,binding_site.001,15,"('consensus.007.007', np.float64(8.269703809119786))",7.928263001183986,False,False,False,False,True,True
8h75_B_modified_binding_site.002,8h75_B_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
8h75_B_modified_binding_site.003,8h75_B_modified,unbound,binding_site.003,4,"('consensus.007.007', np.float64(8.269703809119786))",7.928263001183986,False,False,False,False,False,False
8h75_B_modified_binding_site.004,8h75_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
8h75_B_modified_binding_site.005,8h75_B_modified,bound,binding_site.005,1,0.0,0.0,False,False,False,False,False,False
8h75_B_modified_binding_site.006,8h75_B_modified,unbound,binding_site.006,4,0.0,4.554936696596091,False,False,False,False,False,False
8h75_B_modified_binding_site.007,8h75_B_modified,unbound,binding_site.007,8,0.0,6.871431824287736,False,False,False,False,False,False
8h75_B_modified_binding_site.008,8h75_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
8h75_B_modified_binding_site.009,8h75_B_modified,unbound,binding_site.009,3,0.0,3.8663306397647133,False,False,False,False,False,False
8h75_B_modified_binding_site.010,8h75_B_modified,bound,binding_site.010,11,0.0,6.871431824287736,False,False,False,False,False,False
2py3_A_modified_binding_site.000,2py3_A_modified,bound,binding_site.000,17,"('consensus.006.007', np.float64(4.972514300883836))",15.366424796546385,True,True,True,True,True,False
2py3_A_modified_binding_site.001,2py3_A_modified,bound,binding_site.001,11,"('consensus.009.003', np.float64(6.62880667405465))",23.753558700389608,False,False,True,True,False,False
2py3_A_modified_binding_site.002,2py3_A_modified,unbound,binding_site.002,8,0.0,8.090011758691658,False,False,False,False,False,False
2py3_A_modified_binding_site.003,2py3_A_modified,unbound,binding_site.003,3,0.0,9.375625091770896,False,False,False,False,False,False
2py3_A_modified_binding_site.004,2py3_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
2py3_A_modified_binding_site.005,2py3_A_modified,unbound,binding_site.005,7,"('consensus.008.007', np.float64(5.515317792830647))",9.375625091770896,False,False,True,False,False,False
2py3_A_modified_binding_site.006,2py3_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
2py3_A_modified_binding_site.007,2py3_A_modified,unbound,binding_site.007,1,0.0,0.0,False,False,False,False,False,False
2py3_A_modified_binding_site.008,2py3_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
2py3_A_modified_binding_site.009,2py3_A_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
2py3_A_modified_binding_site.010,2py3_A_modified,unbound,binding_site.010,1,0.0,9.375625091770896,False,False,False,False,False,False
3b2t_B_modified_binding_site.000,3b2t_B_modified,bound,binding_site.000,17,"('consensus.003.010', np.float64(5.341660331013538))",14.639180614829847,True,True,True,True,True,False
3b2t_B_modified_binding_site.001,3b2t_B_modified,unbound,binding_site.001,16,"('consensus.004.009', np.float64(2.8910262958249215))",16.980248149172954,True,True,True,True,True,False
3b2t_B_modified_binding_site.002,3b2t_B_modified,unbound,binding_site.002,3,"('consensus.011.001', np.float64(4.714493003533575))",9.493239928408874,False,False,True,False,False,False
3b2t_B_modified_binding_site.003,3b2t_B_modified,unbound,binding_site.003,8,"('consensus.007.004', np.float64(9.19708622737043))",16.980248149172954,False,False,False,True,False,False
3b2t_B_modified_binding_site.004,3b2t_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
3b2t_B_modified_binding_site.005,3b2t_B_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
3b2t_B_modified_binding_site.006,3b2t_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
3b2t_B_modified_binding_site.007,3b2t_B_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
3b2t_B_modified_binding_site.008,3b2t_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
3b2t_B_modified_binding_site.009,3b2t_B_modified,unbound,binding_site.009,1,0.0,5.239860294631777,False,False,False,False,False,False
3b2t_B_modified_binding_site.010,3b2t_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
4j99_B_modified_binding_site.000,4j99_B_modified,bound,binding_site.000,22,"('consensus.001.015', np.float64(5.784326406119037))",15.739222066783782,True,True,True,True,True,False
4j99_B_modified_binding_site.001,4j99_B_modified,bound,binding_site.001,15,"('consensus.004.012', np.float64(7.142457506349179))",19.81257747200653,False,False,True,True,True,True
4j99_B_modified_binding_site.002,4j99_B_modified,unbound,binding_site.002,4,0.0,5.373793738674666,False,False,False,False,False,False
4j99_B_modified_binding_site.003,4j99_B_modified,unbound,binding_site.003,3,0.0,16.4532598183134,False,False,False,True,False,False
4j99_B_modified_binding_site.004,4j99_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
4j99_B_modified_binding_site.005,4j99_B_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
4j99_B_modified_binding_site.006,4j99_B_modified,unbound,binding_site.006,2,0.0,2.7473408680314213,False,False,False,False,False,False
4j99_B_modified_binding_site.007,4j99_B_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
4j99_B_modified_binding_site.008,4j99_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
4j99_B_modified_binding_site.009,4j99_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
4j99_B_modified_binding_site.010,4j99_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
2pwl_A_modified_binding_site.000,2pwl_A_modified,bound,binding_site.000,20,"('consensus.002.011', np.float64(5.967281953156247))",14.74356926111976,True,True,True,True,True,False
2pwl_A_modified_binding_site.001,2pwl_A_modified,bound,binding_site.001,6,"('consensus.008.004', np.float64(5.507401979713541))",16.55623645166442,False,False,True,True,False,False
2pwl_A_modified_binding_site.002,2pwl_A_modified,unbound,binding_site.002,3,0.0,6.273815046313861,False,False,False,False,False,False
2pwl_A_modified_binding_site.003,2pwl_A_modified,unbound,binding_site.003,3,0.0,8.537250791671537,False,False,False,False,False,False
2pwl_A_modified_binding_site.004,2pwl_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
2pwl_A_modified_binding_site.005,2pwl_A_modified,unbound,binding_site.005,7,"('consensus.006.006', np.float64(4.865224858657538))",8.537250791671537,False,False,True,False,False,False
2pwl_A_modified_binding_site.006,2pwl_A_modified,unbound,binding_site.006,2,0.0,6.428747986352287,False,False,False,False,False,False
2pwl_A_modified_binding_site.007,2pwl_A_modified,unbound,binding_site.007,1,0.0,8.537250791671537,False,False,False,False,False,False
2pwl_A_modified_binding_site.008,2pwl_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
2pwl_A_modified_binding_site.009,2pwl_A_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
2pwl_A_modified_binding_site.010,2pwl_A_modified,unbound,binding_site.010,1,0.0,8.537250791671537,False,False,False,False,False,False
3cly_A_modified_binding_site.000,3cly_A_modified,bound,binding_site.000,16,"('consensus.002.012', np.float64(4.265319939783878))",14.654175919483938,True,True,True,True,True,False
3cly_A_modified_binding_site.001,3cly_A_modified,bound,binding_site.001,11,"('consensus.006.007', np.float64(2.7337545145893767))",11.95375784928456,False,False,True,True,False,False
3cly_A_modified_binding_site.002,3cly_A_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
3cly_A_modified_binding_site.003,3cly_A_modified,unbound,binding_site.003,0,0.0,20.81603338746399,False,False,False,True,False,False
3cly_A_modified_binding_site.004,3cly_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
3cly_A_modified_binding_site.005,3cly_A_modified,bound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
3cly_A_modified_binding_site.006,3cly_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
3cly_A_modified_binding_site.007,3cly_A_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
3cly_A_modified_binding_site.008,3cly_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
3cly_A_modified_binding_site.009,3cly_A_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
3cly_A_modified_binding_site.010,3cly_A_modified,bound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
6agx_A_modified_binding_site.000,6agx_A_modified,bound,binding_site.000,23,"('consensus.003.014', np.float64(6.24984590022301))",15.930430272339386,True,True,True,True,True,False
6agx_A_modified_binding_site.001,6agx_A_modified,bound,binding_site.001,6,"('consensus.005.004', np.float64(8.630023859106744))",15.930430272339386,False,False,False,True,False,False
6agx_A_modified_binding_site.002,6agx_A_modified,unbound,binding_site.002,16,0.0,8.109873479136175,False,True,False,False,True,False
6agx_A_modified_binding_site.003,6agx_A_modified,unbound,binding_site.003,0,0.0,0.0,False,False,False,False,False,False
6agx_A_modified_binding_site.004,6agx_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
6agx_A_modified_binding_site.005,6agx_A_modified,bound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
6agx_A_modified_binding_site.006,6agx_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
6agx_A_modified_binding_site.007,6agx_A_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
6agx_A_modified_binding_site.008,6agx_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
6agx_A_modified_binding_site.009,6agx_A_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
6agx_A_modified_binding_site.010,6agx_A_modified,bound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
4j97_D_modified_binding_site.000,4j97_D_modified,bound,binding_site.000,16,"('consensus.009.005', np.float64(3.925611842841144))",13.376598106278127,True,True,True,True,True,False
4j97_D_modified_binding_site.001,4j97_D_modified,bound,binding_site.001,7,"('consensus.011.004', np.float64(4.463009935176121))",13.428818050748689,False,False,True,True,False,False
4j97_D_modified_binding_site.002,4j97_D_modified,unbound,binding_site.002,6,0.0,5.484517030652397,False,False,False,False,False,False
4j97_D_modified_binding_site.003,4j97_D_modified,unbound,binding_site.003,7,0.0,13.428818050748689,False,False,False,True,False,False
4j97_D_modified_binding_site.004,4j97_D_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
4j97_D_modified_binding_site.005,4j97_D_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
4j97_D_modified_binding_site.006,4j97_D_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
4j97_D_modified_binding_site.007,4j97_D_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
4j97_D_modified_binding_site.008,4j97_D_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
4j97_D_modified_binding_site.009,4j97_D_modified,unbound,binding_site.009,7,0.0,5.847558656975295,False,False,False,False,False,False
4j97_D_modified_binding_site.010,4j97_D_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
5ui0_A_modified_binding_site.000,5ui0_A_modified,unbound,binding_site.000,16,"('consensus.003.011', np.float64(5.925884755612075))",16.067970904375,True,True,True,True,True,False
5ui0_A_modified_binding_site.001,5ui0_A_modified,unbound,binding_site.001,16,"('consensus.002.014', np.float64(6.833443515542575))",14.996180654400213,True,True,True,True,True,False
5ui0_A_modified_binding_site.002,5ui0_A_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
5ui0_A_modified_binding_site.003,5ui0_A_modified,bound,binding_site.003,7,"('consensus.008.003', np.float64(10.137354596376488))",14.996180654400213,False,False,False,True,False,False
5ui0_A_modified_binding_site.004,5ui0_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
5ui0_A_modified_binding_site.005,5ui0_A_modified,bound,binding_site.005,3,0.0,5.070747521077732,False,False,False,False,False,False
5ui0_A_modified_binding_site.006,5ui0_A_modified,unbound,binding_site.006,6,0.0,7.575144512689457,False,False,False,False,False,False
5ui0_A_modified_binding_site.007,5ui0_A_modified,unbound,binding_site.007,2,0.0,5.070747521077732,False,False,False,False,False,False
5ui0_A_modified_binding_site.008,5ui0_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
5ui0_A_modified_binding_site.009,5ui0_A_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
5ui0_A_modified_binding_site.010,5ui0_A_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
3b2t_A_modified_binding_site.000,3b2t_A_modified,bound,binding_site.000,19,"('consensus.003.014', np.float64(5.607683606953139))",18.047941354623372,True,True,True,True,True,False
3b2t_A_modified_binding_site.001,3b2t_A_modified,unbound,binding_site.001,22,"('consensus.003.014', np.float64(5.607683606953139))",18.047941354623372,True,True,True,True,True,False
3b2t_A_modified_binding_site.002,3b2t_A_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
3b2t_A_modified_binding_site.003,3b2t_A_modified,unbound,binding_site.003,9,"('consensus.008.003', np.float64(8.545891674017732))",18.047941354623372,False,False,False,True,False,False
3b2t_A_modified_binding_site.004,3b2t_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
3b2t_A_modified_binding_site.005,3b2t_A_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
3b2t_A_modified_binding_site.006,3b2t_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
3b2t_A_modified_binding_site.007,3b2t_A_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
3b2t_A_modified_binding_site.008,3b2t_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
3b2t_A_modified_binding_site.009,3b2t_A_modified,unbound,binding_site.009,2,0.0,0.0,False,False,False,False,False,False
3b2t_A_modified_binding_site.010,3b2t_A_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
5uhn_B_modified_binding_site.000,5uhn_B_modified,bound,binding_site.000,17,"('consensus.006.004', np.float64(4.54060993920206))",14.389134365110133,True,True,True,True,True,False
5uhn_B_modified_binding_site.001,5uhn_B_modified,bound,binding_site.001,12,"('consensus.010.003', np.float64(7.501139627422158))",18.76683521800851,False,False,True,True,False,False
5uhn_B_modified_binding_site.002,5uhn_B_modified,unbound,binding_site.002,8,0.0,8.6779297717212,False,False,False,False,False,False
5uhn_B_modified_binding_site.003,5uhn_B_modified,unbound,binding_site.003,7,0.0,18.865718412247308,False,False,False,True,False,False
5uhn_B_modified_binding_site.004,5uhn_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
5uhn_B_modified_binding_site.005,5uhn_B_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
5uhn_B_modified_binding_site.006,5uhn_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
5uhn_B_modified_binding_site.007,5uhn_B_modified,unbound,binding_site.007,4,0.0,3.879204564336846,False,False,False,False,False,False
5uhn_B_modified_binding_site.008,5uhn_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
5uhn_B_modified_binding_site.009,5uhn_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
5uhn_B_modified_binding_site.010,5uhn_B_modified,unbound,binding_site.010,2,0.0,3.879204564336846,False,False,False,False,False,False
7kie_A_modified_binding_site.000,7kie_A_modified,bound,binding_site.000,14,"('consensus.010.004', np.float64(6.079753106257876))",21.933958629336452,False,False,True,True,True,True
7kie_A_modified_binding_site.001,7kie_A_modified,unbound,binding_site.001,12,"('consensus.005.008', np.float64(7.3520449772620315))",21.933958629336452,False,False,True,True,False,False
7kie_A_modified_binding_site.002,7kie_A_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
7kie_A_modified_binding_site.003,7kie_A_modified,bound,binding_site.003,8,"('consensus.011.004', np.float64(10.091327773002082))",17.995245353957735,False,False,False,True,False,False
7kie_A_modified_binding_site.004,7kie_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
7kie_A_modified_binding_site.005,7kie_A_modified,bound,binding_site.005,4,"('consensus.011.004', np.float64(4.847755774693236))",8.989000903371563,False,False,True,False,False,False
7kie_A_modified_binding_site.006,7kie_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
7kie_A_modified_binding_site.007,7kie_A_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
7kie_A_modified_binding_site.008,7kie_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
7kie_A_modified_binding_site.009,7kie_A_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
7kie_A_modified_binding_site.010,7kie_A_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
6v6q_C_modified_binding_site.000,6v6q_C_modified,bound,binding_site.000,18,"('consensus.007.004', np.float64(6.026331562689848))",15.69476389748967,True,True,True,True,True,False
6v6q_C_modified_binding_site.001,6v6q_C_modified,bound,binding_site.001,18,"('consensus.004.011', np.float64(4.605692695425646))",14.962770382660821,True,True,True,True,True,False
6v6q_C_modified_binding_site.002,6v6q_C_modified,unbound,binding_site.002,7,0.0,7.039542195858624,False,False,False,False,False,False
6v6q_C_modified_binding_site.003,6v6q_C_modified,unbound,binding_site.003,8,0.0,14.962770382660821,False,False,False,True,False,False
6v6q_C_modified_binding_site.004,6v6q_C_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
6v6q_C_modified_binding_site.005,6v6q_C_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
6v6q_C_modified_binding_site.006,6v6q_C_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
6v6q_C_modified_binding_site.007,6v6q_C_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
6v6q_C_modified_binding_site.008,6v6q_C_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
6v6q_C_modified_binding_site.009,6v6q_C_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
6v6q_C_modified_binding_site.010,6v6q_C_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
5ugx_B_modified_binding_site.000,5ugx_B_modified,bound,binding_site.000,19,"('consensus.003.013', np.float64(6.513879227491965))",14.849881555610311,True,True,True,True,True,False
5ugx_B_modified_binding_site.001,5ugx_B_modified,bound,binding_site.001,15,"('consensus.007.003', np.float64(4.842049823276076))",11.93345910892299,False,False,True,True,True,True
5ugx_B_modified_binding_site.002,5ugx_B_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
5ugx_B_modified_binding_site.003,5ugx_B_modified,unbound,binding_site.003,2,0.0,11.93345910892299,False,False,False,True,False,False
5ugx_B_modified_binding_site.004,5ugx_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
5ugx_B_modified_binding_site.005,5ugx_B_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
5ugx_B_modified_binding_site.006,5ugx_B_modified,unbound,binding_site.006,7,0.0,7.230659452480236,False,False,False,False,False,False
5ugx_B_modified_binding_site.007,5ugx_B_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
5ugx_B_modified_binding_site.008,5ugx_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
5ugx_B_modified_binding_site.009,5ugx_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
5ugx_B_modified_binding_site.010,5ugx_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
2pvy_A_modified_binding_site.000,2pvy_A_modified,bound,binding_site.000,17,"('consensus.004.008', np.float64(5.160904317923121))",12.869752880924512,True,True,True,True,True,False
2pvy_A_modified_binding_site.001,2pvy_A_modified,unbound,binding_site.001,4,"('consensus.008.003', np.float64(10.539630900728199))",5.3776653753912464,False,False,False,False,False,False
2pvy_A_modified_binding_site.002,2pvy_A_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
2pvy_A_modified_binding_site.003,2pvy_A_modified,unbound,binding_site.003,0,0.0,0.0,False,False,False,False,False,False
2pvy_A_modified_binding_site.004,2pvy_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
2pvy_A_modified_binding_site.005,2pvy_A_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
2pvy_A_modified_binding_site.006,2pvy_A_modified,unbound,binding_site.006,16,0.0,7.624553778903983,False,True,False,False,True,False
2pvy_A_modified_binding_site.007,2pvy_A_modified,unbound,binding_site.007,1,0.0,4.929662895160823,False,False,False,False,False,False
2pvy_A_modified_binding_site.008,2pvy_A_modified,unbound,binding_site.008,8,0.0,10.288772464996697,False,False,False,True,False,False
2pvy_A_modified_binding_site.009,2pvy_A_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
2pvy_A_modified_binding_site.010,2pvy_A_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
3ri1_B_modified_binding_site.000,3ri1_B_modified,bound,binding_site.000,20,"('consensus.003.014', np.float64(6.205270589908562))",13.943546164931092,True,True,True,True,True,False
3ri1_B_modified_binding_site.001,3ri1_B_modified,unbound,binding_site.001,8,"('consensus.008.003', np.float64(4.175374063477168))",12.789561784683741,False,False,True,True,False,False
